,date,restaurant_id,*,**,***
23738,2007-06-07,WeEeWdoa,8,2,2
7294,2007-06-07,Y1EmLmOw,6,1,0
25,2007-06-07,eVOBwLEj,6,0,0
23806,2007-06-07,p038eeom,4,2,0
7352,2007-06-07,qN3gQ1OA,7,1,0
13395,2007-06-07,wmo7AvEq,5,1,1
7257,2007-06-08,7RO5wd3q,13,0,2
10302,2007-06-08,Pk3wrqEd,5,0,6
10972,2007-06-08,WeEeZe3a,0,0,0
7207,2007-06-08,WeEeqwEa,11,1,0
31486,2007-06-08,Y1Em0mOw,4,0,0
1529,2007-06-08,ZBEnXKoY,12,0,0
30035,2007-06-08,dj3dX539,0,0,0
27415,2007-06-08,eVOBwLEj,6,0,0
33499,2007-06-08,geEVYYOz,11,1,0
4191,2007-06-08,lnOR0G3N,2,0,2
5103,2007-06-08,ydEjeOW0,6,1,0
10631,2007-06-11,1JEb6eER,6,0,6
31384,2007-06-11,6VOpy5EL,4,0,0
20234,2007-06-11,7RO5vjEq,16,2,8
7368,2007-06-11,8xEx930k,22,4,2
10729,2007-06-11,9JoP7j38,6,1,0
16542,2007-06-11,WeEevd3a,12,0,0
21625,2007-06-11,p038NDOm,8,1,2
22126,2007-06-11,rJoQ6WOV,6,0,0
30934,2007-06-11,xWoYAaoK,8,0,2
12960,2007-06-11,xWoYGMEK,0,2,0
30324,2007-06-11,ydEja1OW,6,2,1
29197,2007-06-11,ydEjjPEW,6,0,2
27885,2007-06-12,0ZEDGWOD,0,0,0
14378,2007-06-12,0ZEDbxoD,14,2,2
29663,2007-06-12,8x3z8bOk,0,0,0
31693,2007-06-12,8xEx930k,4,0,2
4286,2007-06-12,JGoNqk3L,0,0,0
28880,2007-06-12,N6OkWWOx,1,0,0
4925,2007-06-12,NbE1YaEJ,5,1,0
11765,2007-06-12,Pk3wdDod,15,0,0
21685,2007-06-12,Pk3wrqEd,1,0,1
6241,2007-06-12,ZBEn02oY,11,1,2
29996,2007-06-12,ZBEnDYoY,15,2,5
956,2007-06-12,lnORGdEN,3,1,0
8391,2007-06-12,xWoYNjOK,0,0,0
3477,2007-06-13,1JEbP4oR,6,1,0
2329,2007-06-13,1m3MXnEB,11,2,1
4829,2007-06-13,6K3l6vOz,5,0,0
31227,2007-06-13,6VOpZ53L,14,0,0
14357,2007-06-13,9JoPmqO8,18,0,4
8429,2007-06-13,Pk3wz5Ed,8,1,1
12072,2007-06-13,V43016oB,2,0,0
11908,2007-06-13,WwOaYnOB,10,2,0
31114,2007-06-13,eVOBwLEj,0,0,0
23430,2007-06-13,we39ZAok,10,2,1
5430,2007-06-13,wmo7R3qn,10,0,0
2788,2007-06-13,ydEj4VoW,0,0,0
12667,2007-06-14,N6OkxvEx,9,1,4
30611,2007-06-14,nkOv1loB,1,0,0
1162,2007-06-15,lnOR0G3N,2,0,2
15511,2007-06-15,lnORvnON,7,2,2
28992,2007-06-15,m0oWZP3G,7,1,3
27261,2007-06-15,qN3g0goA,2,0,0
19766,2007-06-15,qN3gQ1OA,7,1,0
18626,2007-06-15,ydEjgP3W,0,0,0
4953,2007-06-18,lnORGdEN,3,1,0
20432,2007-06-19,1JEbKN3R,8,1,2
2270,2007-06-19,7RO5wd3q,13,0,2
6165,2007-06-19,8KoAk4E6,4,2,2
32870,2007-06-19,8gOq01o2,0,0,0
21090,2007-06-19,8x3zG9ok,3,0,1
23483,2007-06-19,JGoNdWEL,4,0,0
25287,2007-06-19,VpoGRA3r,4,2,0
27106,2007-06-19,WwOa8VoB,16,2,4
13531,2007-06-19,WwOaAnOB,14,0,2
10164,2007-06-19,XJ3rqqER,2,0,6
30746,2007-06-19,Y1EmWnow,10,0,0
16646,2007-06-19,ekE4xKE2,9,0,0
4543,2007-06-19,p038NDOm,8,1,2
5127,2007-06-19,p038w8Em,6,2,6
26133,2007-06-19,wmo7ydEq,8,0,1
27192,2007-06-20,8x3z2Z3k,18,2,0
22309,2007-06-20,B1oXKN3V,15,2,4
32499,2007-06-20,NbE1aNEJ,0,0,0
8965,2007-06-20,Pk3wJwEd,2,0,6
28960,2007-06-20,Pk3wz5Ed,8,1,1
25324,2007-06-20,VpoG0wOr,0,0,0
5938,2007-06-20,WwOarJEB,2,0,0
33219,2007-06-20,Y1Em5WEw,7,3,1
6352,2007-06-20,geEVbBEz,0,0,0
30751,2007-06-20,m0oW8gOG,6,0,0
3611,2007-06-20,m0oWdROG,8,0,0
5763,2007-06-20,p038w8Em,8,2,0
23950,2007-06-20,v5oJddEB,18,0,8
20219,2007-06-20,we39eN3k,4,2,0
10867,2007-06-20,wmo74GOq,0,0,0
3183,2007-06-20,wmo77doq,7,2,0
3646,2007-06-20,ydEjKB3W,0,0,0
4052,2007-06-21,0ZEDax3D,0,0,0
21493,2007-06-21,8xEx1730,2,0,1
17002,2007-06-21,B1oXKN3V,6,1,3
10900,2007-06-21,V430M7oB,12,0,5
14407,2007-06-21,WeEexWOa,2,0,2
6570,2007-06-21,XJ3rWYoR,10,0,2
22872,2007-06-21,dj3daao9,9,1,2
25731,2007-06-21,geEVbBEz,4,2,0
4958,2007-06-21,m0oWdROG,0,0,0
6612,2007-06-21,nkOvll3B,4,0,2
14653,2007-06-21,we39j9ok,8,0,4
30091,2007-06-21,we39yR3k,2,0,0
23441,2007-06-22,6VOprd3L,6,2,1
13211,2007-06-22,6VOpwdoL,18,4,2
16623,2007-06-22,B1oXKN3V,1,0,1
28818,2007-06-22,JBEyyJE8,2,0,1
20898,2007-06-25,NbE1yJEJ,4,1,1
18804,2007-06-25,Pk3wdDod,7,0,0
33765,2007-06-25,lnORpe3N,11,2,4
26092,2007-06-25,we39Qr3k,23,0,1
18525,2007-06-25,xWoYjgOK,6,0,4
10262,2007-06-26,1m3MqD3B,9,3,1
19979,2007-06-26,6VOpy5EL,4,0,0
4514,2007-06-26,8x3zQZEk,12,0,2
21192,2007-06-26,KAoK16Eg,4,0,1
14978,2007-06-26,NbE1YaEJ,5,1,0
4955,2007-06-26,NbE1yJEJ,1,0,0
30538,2007-06-26,wmo7ydEq,8,0,1
14885,2007-06-27,JGoNvboL,5,0,1
9337,2007-06-27,KAoKP6Og,0,0,0
4126,2007-06-27,KAoKxdOg,0,0,0
19037,2007-06-27,ZBEnLroY,0,0,0
22575,2007-06-27,v5oJwbOB,0,0,2
1189,2007-06-28,6K3l6vOz,5,0,0
19562,2007-06-28,6Wo2jwo9,8,1,0
25589,2007-06-28,B1oXvlEV,8,2,2
454,2007-06-28,XJ3rKZoR,18,0,2
21247,2007-06-28,m0oWZP3G,7,1,3
1139,2007-06-28,nkOv2wOB,12,0,4
3930,2007-06-28,ydEjKB3W,6,0,2
19491,2007-06-29,7RO5wd3q,2,1,1
3451,2007-06-29,8xExn7o0,0,0,0
15729,2007-06-29,B1oXbbEV,0,0,0
31445,2007-06-29,rJoQRlOV,10,0,8
21060,2007-06-29,wmo7JR3q,5,0,0
15514,2007-06-29,wmo7a9Eq,12,0,2
24050,2007-07-02,6K3l8q3z,16,0,2
11605,2007-07-02,B1oXQmOV,4,2,0
4877,2007-07-02,dj3dQao9,5,1,2
23693,2007-07-02,lnORZeON,7,0,0
3195,2007-07-02,p038aDom,3,0,1
26467,2007-07-02,wmo7kRoq,25,1,1
33127,2007-07-03,1m3Mw9OB,0,0,0
28857,2007-07-03,1m3Mx9EB,5,0,0
27518,2007-07-03,6Wo2YN39,23,5,4
15468,2007-07-03,8xEx1730,2,0,1
9061,2007-07-03,JGoNvboL,5,0,1
6219,2007-07-03,eVOB0r3j,2,2,4
23587,2007-07-03,qN3gZBEA,5,0,0
8286,2007-07-05,1m3MqD3B,10,3,2
26476,2007-07-05,6Wo2YN39,1,0,0
11095,2007-07-05,9JoPJ0E8,10,2,2
13203,2007-07-05,geEVge3z,0,0,0
22550,2007-07-06,6Wo2LYE9,0,0,0
8151,2007-07-06,8KoAZaO6,7,0,0
21921,2007-07-06,JBEymJE8,32,2,9
15306,2007-07-06,NbE1yJEJ,5,1,1
7097,2007-07-06,ZBEnlqoY,15,2,7
13783,2007-07-06,p038aDom,11,0,1
1266,2007-07-06,we39gROk,15,0,0
10965,2007-07-06,wmo7JR3q,5,0,0
25755,2007-07-09,6K3lwvEz,3,1,1
12631,2007-07-09,7RO5wd3q,2,1,1
9314,2007-07-09,9JoP1QO8,1,0,1
18221,2007-07-09,B1oXlNoV,11,1,9
29343,2007-07-09,Pk3wwK3d,54,0,2
18439,2007-07-09,WeEeAWEa,0,0,0
608,2007-07-09,ZBEn5vOY,2,0,2
18654,2007-07-09,ZBEnLroY,1,0,0
19409,2007-07-09,ZBEnlqoY,19,2,7
14124,2007-07-09,rJoQGvEV,1,0,0
29725,2007-07-09,ydEjP1oW,2,0,1
24712,2007-07-10,JGoNK8OL,5,0,5
17690,2007-07-10,JGoNdWEL,4,0,0
5868,2007-07-10,Y1Em5WEw,14,6,2
4304,2007-07-10,dj3dl739,11,1,3
30736,2007-07-10,m0oW8gOG,6,0,0
5394,2007-07-10,rNo6yJ36,14,0,2
25185,2007-07-10,wmo7bb3q,18,0,3
23595,2007-07-11,1JEbQYOR,0,0,0
6956,2007-07-11,B1oXrqEV,1,0,4
19519,2007-07-11,KAoK16Eg,4,0,1
22374,2007-07-11,V430A6oB,13,0,0
30801,2007-07-11,Y1Em5WEw,0,0,0
23543,2007-07-11,v5oJKbOB,8,1,3
7810,2007-07-12,1JEbd4oR,14,1,0
1794,2007-07-12,6Wo2jwo9,7,1,0
7504,2007-07-12,9JoP1QO8,1,0,1
17394,2007-07-12,9JoP9QO8,9,1,0
20981,2007-07-12,V430k6EB,4,0,0
32191,2007-07-12,dj3dz7O9,12,2,2
1199,2007-07-12,geEVge3z,1,0,0
9795,2007-07-12,p0381eom,0,0,0
30844,2007-07-12,rNo6p0E6,0,0,0
1499,2007-07-12,v5oJKbOB,8,1,3
6802,2007-07-12,ydEjgP3W,1,0,0
2451,2007-07-13,6Wo2YN39,7,1,1
14398,2007-07-13,B1oXlNoV,11,1,9
15630,2007-07-13,B1oXvlEV,4,1,0
2594,2007-07-13,JBEyyJE8,2,0,1
892,2007-07-13,p038aDom,5,0,1
27926,2007-07-13,v5oJKbOB,0,0,0
17916,2007-07-16,1m3MkLOB,4,0,1
32184,2007-07-16,8gOqg532,6,0,0
31593,2007-07-16,9JoPyeO8,4,0,1
18397,2007-07-16,B1oXQmOV,4,2,0
2368,2007-07-16,JBEyYNE8,8,1,4
9600,2007-07-16,KAoK96Eg,7,1,4
633,2007-07-16,XJ3rApER,2,0,0
26303,2007-07-16,ZBEn5vOY,2,0,2
30410,2007-07-16,ZBEn6pEY,0,1,3
28292,2007-07-16,dj3dQao9,10,2,4
26420,2007-07-17,B1oXJqEV,8,1,4
13027,2007-07-17,N6OkmQ3x,4,0,0
23305,2007-07-17,V4305yoB,4,1,0
23987,2007-07-17,V430J2OB,5,0,1
14922,2007-07-17,VpoG7orY,5,0,1
27491,2007-07-17,XJ3r0YOR,4,2,2
7232,2007-07-17,XJ3rApER,3,0,0
1684,2007-07-17,Y1Emq9Ew,0,0,0
11943,2007-07-17,geEVr5Ez,8,0,4
32366,2007-07-17,m0oWdROG,2,0,0
708,2007-07-17,njoZBYor,6,1,0
33154,2007-07-17,we39kvOk,4,0,2
33660,2007-07-17,wmo7kRoq,25,1,1
9854,2007-07-18,8KoAypo6,9,1,0
32342,2007-07-18,8gOqj5E2,3,2,2
1817,2007-07-18,8x3zy2Ek,9,1,1
26673,2007-07-18,N6OkmQ3x,4,0,0
19305,2007-07-18,VpoG7orY,5,0,1
11162,2007-07-18,WwOadpoB,9,2,1
27560,2007-07-18,dj3d0r39,9,1,0
7884,2007-07-19,8x3z2Z3k,9,1,0
30867,2007-07-19,9JoP9QO8,9,1,0
13784,2007-07-19,WeEeAWEa,0,0,0
15043,2007-07-19,dj3dqNo9,7,0,2
12972,2007-07-19,dj3dz7O9,6,1,1
18946,2007-07-19,v5oJjyoB,14,1,2
22683,2007-07-20,1JEbd4oR,4,1,0
15727,2007-07-20,9JoPAZO8,3,3,1
2450,2007-07-20,ekE4K6O2,11,2,2
25890,2007-07-20,nkOv8V3B,3,1,2
6321,2007-07-20,rNo6KgO6,10,0,3
31106,2007-07-20,we39gROk,5,0,0
23319,2007-07-20,ydEjP1oW,2,0,1
23060,2007-07-23,8KoAZaO6,7,0,0
6876,2007-07-23,B1oX4moV,1,1,0
21620,2007-07-23,KAoK96Eg,7,1,4
8751,2007-07-23,VpoG7orY,0,0,0
6631,2007-07-23,WwOaYnOB,4,1,0
10935,2007-07-23,XJ3r7RoR,7,1,11
12571,2007-07-23,Y1EmZ93w,6,0,0
1989,2007-07-23,dj3dP739,15,3,6
33364,2007-07-23,we39eD3k,2,0,0
20391,2007-07-24,1m3May3B,0,0,0
16926,2007-07-24,1m3Mw9OB,0,0,1
31881,2007-07-24,N6OkmQ3x,4,0,0
4976,2007-07-24,NbE15REJ,3,1,2
3963,2007-07-24,XJ3r0YOR,2,1,1
996,2007-07-24,XJ3r7RoR,7,1,11
17126,2007-07-24,wmo7kRoq,25,1,1
18691,2007-07-24,ydEjQ2OW,10,0,0
26024,2007-07-25,6VOp6a3L,8,0,2
4572,2007-07-25,8gOqj5E2,3,2,2
29723,2007-07-25,V430A6oB,13,0,0
5588,2007-07-25,WwOadpoB,9,2,1
21601,2007-07-25,XJ3rz83R,6,0,1
7120,2007-07-25,dj3d0r39,9,1,0
17549,2007-07-25,rJoQkrEV,2,0,0
24209,2007-07-25,wmo7bb3q,18,0,3
18892,2007-07-26,0j3L0L3r,4,0,2
2667,2007-07-26,0j3LVqOr,3,1,0
19825,2007-07-26,6VOprd3L,6,2,1
11379,2007-07-26,JBEyR138,5,0,2
22485,2007-07-26,JBEyYNE8,8,1,4
11710,2007-07-26,N6OkJqox,4,0,0
29704,2007-07-26,WwOaB0EB,5,0,1
15343,2007-07-26,ZBEnnKEY,3,1,0
24585,2007-07-26,dj3dz7O9,2,0,1
28356,2007-07-26,geEV5BOz,5,0,1
5308,2007-07-26,m0oWPQOG,3,0,1
28902,2007-07-27,1m3MlLEB,6,1,2
4626,2007-07-27,9JoPAZO8,3,3,1
9800,2007-07-27,B1oXlNoV,6,1,4
19989,2007-07-27,ekE4K6O2,11,2,2
14533,2007-07-27,geEVYZOz,0,2,0
7769,2007-07-27,geEVr5Ez,8,0,4
26942,2007-07-27,njoZBYor,6,1,0
4420,2007-07-27,v5oJjyoB,14,1,2
16943,2007-07-30,1m3Mw6OB,8,0,4
19704,2007-07-30,1m3MzLoB,2,0,1
6049,2007-07-30,9JoPyeO8,4,0,1
9822,2007-07-30,JBEyR138,5,0,2
4658,2007-07-30,KAoKbp3g,5,0,0
12033,2007-07-30,N6OknGox,7,0,0
21125,2007-07-30,dj3dKKE9,2,0,0
16545,2007-07-30,dj3dP739,15,3,6
3058,2007-07-30,njoZ9y3r,5,0,1
24866,2007-07-30,p038RaOm,10,1,2
18723,2007-07-30,p038yXom,3,0,0
24330,2007-07-31,0ZEDXGED,1,0,0
23801,2007-07-31,0j3LVqOr,3,1,0
4547,2007-07-31,1m3M69oB,2,0,0
4056,2007-07-31,6K3lwvEz,3,1,1
9874,2007-07-31,8x3zy2Ek,9,1,1
16526,2007-07-31,B1oX0moV,5,1,2
19146,2007-07-31,B1oXlNoV,2,1,2
26815,2007-07-31,Pk3w8Vod,2,0,2
742,2007-07-31,WwOaPzoB,0,0,3
7658,2007-07-31,XJ3r7RoR,0,0,2
27764,2007-07-31,XJ3rApER,3,0,0
13109,2007-07-31,Y1Em5WEw,5,3,0
18911,2007-07-31,ZBEngr3Y,6,0,0
23109,2007-07-31,njoZl1Er,8,0,1
33792,2007-08-01,8xEx8yE0,5,0,1
9177,2007-08-01,XJ3r2Q3R,6,0,1
11601,2007-08-01,XJ3rz83R,6,0,1
22087,2007-08-01,Y1Emq9Ew,6,0,1
11187,2007-08-01,m0oWPQOG,0,0,0
3943,2007-08-01,njoZD1Er,4,0,0
568,2007-08-02,0j3L0L3r,4,0,2
26532,2007-08-02,1m3MWnOB,0,0,0
3499,2007-08-02,8KoAypo6,9,1,0
6527,2007-08-02,8xEx8yE0,5,0,1
6930,2007-08-02,VpoG9QEr,6,1,3
1547,2007-08-02,WwOaqBOB,0,0,0
8267,2007-08-02,ZBEnnKEY,3,1,0
24664,2007-08-02,ekE4K6O2,11,1,0
11205,2007-08-02,geEV5BOz,6,0,1
30667,2007-08-02,geEVqZOz,0,0,0
4467,2007-08-02,m0oWPQOG,3,0,1
19145,2007-08-02,p038xX3m,38,2,3
28943,2007-08-02,qN3gzgEA,10,1,0
12786,2007-08-03,1m3MlLEB,6,1,2
2794,2007-08-03,7RO5YrOq,6,0,2
24350,2007-08-03,8KoAJzO6,3,0,0
27172,2007-08-03,B1oXKN3V,9,0,0
28794,2007-08-03,V430mqoB,4,0,2
18237,2007-08-03,XJ3rPYOR,2,0,0
13897,2007-08-03,Y1EmbA3w,1,0,0
21025,2007-08-03,dj3d1Xo9,5,1,2
10783,2007-08-03,xWoYwKEK,4,0,2
31510,2007-08-06,0j3L0L3r,0,0,1
15874,2007-08-06,1JEbvmER,9,0,4
16546,2007-08-06,6Wo2GO90,10,1,4
12136,2007-08-06,JBEyXBO8,0,0,0
21585,2007-08-06,NbE1p8OJ,17,2,6
20975,2007-08-06,V430mqoB,4,0,2
5678,2007-08-06,VpoGGAor,19,2,5
17457,2007-08-06,njoZGAOr,0,0,0
27807,2007-08-06,nkOv8V3B,3,1,2
33146,2007-08-06,nkOvZZOB,11,2,2
24622,2007-08-06,qN3gjQEA,4,2,1
9947,2007-08-06,rNo6Qa36,11,1,3
6599,2007-08-06,xWoYgdEK,3,0,0
31799,2007-08-06,ydEjQ2OW,11,2,8
10492,2007-08-07,1m3MWnOB,0,0,0
21537,2007-08-07,1m3MzLoB,2,0,1
30711,2007-08-07,6K3lq8oz,4,1,0
20843,2007-08-07,8x3z8bOk,5,0,0
2876,2007-08-07,JBEyDVO8,2,0,0
1485,2007-08-07,KAoKdPOg,22,0,2
28823,2007-08-07,NbE1p8OJ,17,2,6
24049,2007-08-07,WwOaAnOB,1,0,1
29234,2007-08-07,dj3d6rO9,9,2,4
24450,2007-08-07,eVOBY6oj,13,1,2
22167,2007-08-07,ekE4grO2,8,0,2
27478,2007-08-08,JBEyBW38,3,0,0
32217,2007-08-08,Pk3ww93d,3,0,1
856,2007-08-08,VpoG9QEr,6,1,3
4435,2007-08-08,XJ3r2Q3R,6,0,1
6576,2007-08-08,Y1Em8ROw,12,0,0
27201,2007-08-08,Y1Emq9Ew,6,0,1
21811,2007-08-08,dj3dwaE9,8,0,0
10615,2007-08-08,nkOv8V3B,3,1,2
30202,2007-08-08,p038D3md,11,0,2
5617,2007-08-08,qN3gLMoA,0,0,0
8495,2007-08-09,JGoN4YEL,5,0,0
33834,2007-08-09,KAoKdPOg,22,0,2
12434,2007-08-09,NbE1kmoJ,3,0,2
19357,2007-08-09,V430J2OB,5,0,1
29233,2007-08-09,ZBEnlqoY,4,0,0
3715,2007-08-09,ekE4K6O2,6,0,0
2220,2007-08-09,njoZ9y3r,0,0,0
5587,2007-08-09,p038xX3m,38,2,3
12624,2007-08-10,1m3MkLOB,4,0,1
13996,2007-08-10,8x3zWRok,8,0,1
31945,2007-08-10,KAoKA9Eg,2,1,0
20891,2007-08-10,NbE15REJ,0,0,0
17840,2007-08-10,NbE18OJ2,7,1,1
27987,2007-08-10,xWoYRrOK,4,0,4
8188,2007-08-11,ekE4DKE2,0,0,0
9516,2007-08-13,6VOpqqEL,3,0,0
17469,2007-08-13,B1oX0moV,5,1,2
5998,2007-08-13,N6OknGox,7,0,0
19123,2007-08-13,NbE1V83J,25,0,3
26498,2007-08-13,Pk3w8Vod,2,0,2
21067,2007-08-13,VpoGGAor,19,2,5
33595,2007-08-13,ekE4DKE2,0,0,0
17922,2007-08-13,geEVABOz,4,0,0
17669,2007-08-13,p038RaOm,10,1,0
11817,2007-08-13,rNo6Qa36,11,1,3
30891,2007-08-13,wmo7qbEq,5,2,0
31224,2007-08-13,xWoYRrOK,4,0,4
24938,2007-08-13,xWoYwKEK,4,0,2
33018,2007-08-14,0ZED4pED,17,3,13
10832,2007-08-14,1JEbamOR,11,2,2
21466,2007-08-14,6K3lq8oz,5,1,0
8296,2007-08-14,6Wo2Rbo9,0,0,0
33283,2007-08-14,8gOq2DE2,16,2,0
21778,2007-08-14,B1oXzNEV,15,0,6
5654,2007-08-14,JGoN0BEL,1,0,2
31176,2007-08-14,Pk3w11Od,4,0,2
26060,2007-08-14,V430zyOB,3,0,1
31973,2007-08-14,VpoGawEr,6,1,2
2567,2007-08-14,WwOaAnOB,1,0,1
21401,2007-08-14,WwOaPzoB,0,0,3
21348,2007-08-14,Y1EmjR3w,4,1,1
2850,2007-08-14,eVOBY6oj,13,1,2
19092,2007-08-14,nkOvZZOB,11,2,2
18665,2007-08-14,rJoQA9oV,3,0,3
13814,2007-08-15,1JEbamOR,12,2,2
16952,2007-08-15,1m3Mw6OB,8,0,4
1727,2007-08-15,8xEx8yE0,5,0,1
32387,2007-08-15,9JoPwj38,2,0,0
30419,2007-08-15,N6OkJqox,4,0,0
123,2007-08-15,VpoGqdEr,0,0,0
25837,2007-08-15,Y1Em7Wow,6,0,2
30178,2007-08-15,Y1Em8ROw,12,0,0
16142,2007-08-15,dj3dyNo9,8,1,1
9315,2007-08-15,ekE4K6O2,2,0,0
7643,2007-08-15,p038D3md,11,0,2
19713,2007-08-15,we39RZok,0,0,0
17605,2007-08-15,xWoYNjOK,2,0,0
29307,2007-08-16,1m3MNboB,3,0,0
6428,2007-08-16,Pk3w2qEd,1,0,0
29124,2007-08-16,Pk3wy1Od,3,0,1
31964,2007-08-16,WwOaLVoB,12,0,0
27879,2007-08-16,dj3d1Xo9,2,1,1
22143,2007-08-16,m0oWNg3G,4,1,1
27747,2007-08-16,njoZ8vEr,3,0,1
32250,2007-08-16,rNo6XJE6,8,2,0
3417,2007-08-17,1JEbAeOR,0,0,0
12419,2007-08-17,8gOq6AE2,2,0,0
5692,2007-08-17,JBEyBW38,3,0,0
12219,2007-08-17,XJ3rZZ3R,6,0,1
16861,2007-08-17,XJ3remER,4,1,1
8618,2007-08-17,Y1Em8ROw,7,0,0
33203,2007-08-17,dj3d6rO9,9,2,4
446,2007-08-17,ekE48ZE2,2,0,4
5257,2007-08-17,njoZ8vEr,3,0,1
14454,2007-08-17,nkOv0X3B,4,0,0
32850,2007-08-20,8x3zKQok,1,0,1
26569,2007-08-20,NbE18OJ2,7,1,1
21082,2007-08-20,NbE1V83J,25,0,3
33382,2007-08-20,geEVeVOz,0,0,0
13346,2007-08-20,nkOvn7OB,7,2,7
25997,2007-08-20,v5oJddEB,4,0,0
14519,2007-08-20,wmo7xbOq,4,0,0
28742,2007-08-20,xWoYraOK,0,0,0
27998,2007-08-21,1JEbvmER,9,0,4
5544,2007-08-21,1m3MQn3B,12,0,2
8189,2007-08-21,1m3MdZEB,1,0,0
6583,2007-08-21,6Wo2GO90,10,1,4
26848,2007-08-21,8x3z8bOk,5,0,0
3134,2007-08-21,9JoPv5E8,14,0,4
29635,2007-08-21,JBEyDVO8,2,0,0
24483,2007-08-21,XJ3rgRoR,4,0,0
19524,2007-08-21,ZBEngr3Y,6,0,0
17357,2007-08-21,eVOBjkOj,0,0,0
10366,2007-08-21,njoZD1Er,2,0,0
30794,2007-08-21,nkOvn7OB,7,2,7
29028,2007-08-21,nkOvqXoB,7,0,1
24840,2007-08-21,we39G0Ok,9,0,3
33549,2007-08-21,we39mA3k,1,0,0
17113,2007-08-22,1JEbwJ3R,8,0,2
15632,2007-08-22,1m3MQn3B,11,2,2
32361,2007-08-22,6K3l0e3z,2,0,0
15872,2007-08-22,6K3lYqoz,2,1,1
2854,2007-08-22,8gOqn0E2,3,0,0
20408,2007-08-22,8x3zWRok,8,0,1
4548,2007-08-22,9JoPQZO8,4,0,0
28607,2007-08-22,JGoN0BEL,1,0,2
10601,2007-08-22,Pk3ww93d,2,0,1
3638,2007-08-22,WwOakY3B,4,0,2
2608,2007-08-22,WwOaqBOB,0,1,0
31549,2007-08-22,dj3dmKo9,1,0,0
30220,2007-08-22,ekE4grO2,8,0,2
149,2007-08-22,lnOR8a3N,4,0,0
28444,2007-08-22,nkOvqXoB,7,0,1
27729,2007-08-22,qN3gAYOA,8,1,2
2188,2007-08-22,xWoYbaOK,7,0,1
24749,2007-08-23,7RO5bAEq,2,0,1
17982,2007-08-23,8x3zJL3k,5,0,1
13989,2007-08-23,8xExn7o0,10,2,0
19337,2007-08-23,B1oXWY3V,4,0,0
4667,2007-08-23,KAoKbp3g,5,0,0
21769,2007-08-23,N6OkGVOx,7,2,0
8410,2007-08-23,NbE1kmoJ,3,0,2
11964,2007-08-23,Pk3w4wod,5,0,2
27233,2007-08-23,VpoGawEr,6,1,2
12173,2007-08-23,Y1Emv93w,5,0,1
19067,2007-08-23,dj3d8r39,2,0,0
26917,2007-08-23,dj3dqNo9,7,0,2
15811,2007-08-23,dj3dwaE9,8,0,0
23821,2007-08-23,eVOBxw3j,8,0,3
3818,2007-08-23,geEVz5Ez,6,0,2
15956,2007-08-23,njoZdJEr,4,0,0
32235,2007-08-23,qN3gGM3A,6,0,1
5932,2007-08-23,rJoQ9oVj,0,0,0
978,2007-08-23,rJoQeAoV,5,0,0
7581,2007-08-23,we39kZOk,8,0,0
3198,2007-08-23,wmo7X9Oq,2,1,0
18981,2007-08-23,xWoY7dEK,2,2,4
15388,2007-08-24,0ZEDMl3D,2,1,5
24024,2007-08-24,8x3zJ93k,3,1,0
13538,2007-08-24,JGoN9b3L,7,1,0
23356,2007-08-24,Y1EmjR3w,4,1,1
16455,2007-08-24,ZBEnxaoY,4,0,0
19921,2007-08-24,qN3gGM3A,0,0,0
8052,2007-08-24,xWoYlA3K,0,0,0
9654,2007-08-27,0ZED4pED,17,3,13
29499,2007-08-27,1m3MbpoB,1,0,0
29035,2007-08-27,6Wo2B6o9,7,0,0
29737,2007-08-27,7RO5NdEq,0,0,0
25781,2007-08-27,8KoAzaO6,2,0,1
25889,2007-08-27,8xExm730,4,1,0
11041,2007-08-27,dj3dV5O9,4,0,2
4082,2007-08-27,geEVz5Ez,6,0,2
5168,2007-08-27,njoZxAEr,6,0,2
4891,2007-08-27,nkOvMZoB,5,0,1
13906,2007-08-27,qN3gGM3A,6,0,1
24914,2007-08-27,v5oJMA3B,13,1,1
21374,2007-08-27,wmo7gboq,0,0,0
12827,2007-08-28,0ZEDMl3D,2,1,5
25873,2007-08-28,7RO56XEq,4,1,1
22898,2007-08-28,9JoPv5E8,14,0,4
5293,2007-08-28,XJ3rgRoR,4,0,0
30297,2007-08-28,Y1EmX9Ow,6,1,0
30704,2007-08-28,nkOv0X3B,4,0,0
13755,2007-08-28,we39G0Ok,9,0,3
30535,2007-08-29,1JEbwJ3R,8,0,2
13162,2007-08-29,6K3lYqoz,2,1,1
13856,2007-08-29,7RO5bAEq,2,0,1
28469,2007-08-29,8x3zWbok,1,0,1
31400,2007-08-29,9JoP2qE8,8,1,2
7213,2007-08-29,9JoPW538,3,0,0
1008,2007-08-29,B1oXzNEV,15,0,6
24639,2007-08-29,Pk3wPaod,6,0,0
10079,2007-08-29,Pk3wVEd9,15,1,5
15504,2007-08-29,V430zyOB,3,0,1
3445,2007-08-29,WeEeXdOa,4,1,0
4100,2007-08-29,ekE4rKo2,8,1,2
21558,2007-08-29,nkOvqXoB,2,0,0
31202,2007-08-29,qN3gAYOA,8,1,2
30057,2007-08-29,wmo7Kvoq,5,2,1
28264,2007-08-29,wmo7mPEq,0,0,0
20470,2007-08-29,ydEjldoW,3,1,0
7742,2007-08-30,6K3l7kEz,0,0,0
